cauldron,date,start_time_epoch,end_time_epoch,section_drain_slope_per_min,section_drain_duration_minutes
cauldron_002,2025-11-04,1762222680,1762222740,-0.06000000000005912,1.0
cauldron_002,2025-11-04,1762222860,1762222920,-0.11999999999989085,1.0
cauldron_002,2025-11-04,1762223340,1762223400,-0.11000000000001361,1.0
cauldron_002,2025-11-04,1762224840,1762224900,-0.06000000000005912,1.0
cauldron_002,2025-11-04,1762225260,1762225380,-0.08999999999997499,2.0
cauldron_002,2025-11-04,1762226280,1762226340,-0.1599999999999682,1.0
cauldron_002,2025-11-04,1762226580,1762226640,-0.049999999999954525,1.0
cauldron_002,2025-11-04,1762226820,1762226880,-0.049999999999954525,1.0
cauldron_002,2025-11-04,1762227780,1762227840,-0.12000000000000456,1.0
cauldron_002,2025-11-04,1762229760,1762229820,-0.08000000000004091,1.0
cauldron_002,2025-11-04,1762230060,1762230180,-0.15499999999997272,2.0
cauldron_002,2025-11-04,1762230420,1762230540,-0.13499999999999088,2.0
cauldron_002,2025-11-04,1762230900,1762230960,-0.18999999999994088,1.0
cauldron_002,2025-11-04,1762231200,1762231440,-0.06699999999999588,4.0
cauldron_002,2025-11-04,1762231560,1762231620,-0.020000000000095493,1.0
cauldron_002,2025-11-04,1762232400,1762232460,-0.15000000000009092,1.0
cauldron_002,2025-11-04,1762232580,1762232640,-0.020000000000095493,1.0
cauldron_002,2025-11-04,1762232940,1762233000,-0.05000000000006821,1.0
cauldron_002,2025-11-04,1762233720,1762233840,-0.11000000000001366,2.0
cauldron_002,2025-11-04,1762234020,1762234140,-0.03499999999996817,2.0
cauldron_002,2025-11-04,1762234320,1762234380,-0.18000000000006366,1.0
cauldron_002,2025-11-04,1762234920,1762234980,-0.14999999999997726,1.0
cauldron_002,2025-11-04,1762235940,1762236120,-0.05199999999999817,3.0
cauldron_002,2025-11-04,1762237020,1762237080,-0.10000000000002272,1.0
cauldron_002,2025-11-04,1762237440,1762237500,-0.08000000000004091,1.0
cauldron_002,2025-11-04,1762237620,1762237740,-0.15499999999997272,2.0
cauldron_002,2025-11-04,1762237860,1762237980,-0.06000000000000227,2.0
cauldron_002,2025-11-04,1762238160,1762238280,-0.1700000000000159,2.0
cauldron_002,2025-11-04,1762238640,1762238700,-0.11000000000001361,1.0
cauldron_002,2025-11-04,1762242000,1762242120,-0.09500000000002728,2.0
cauldron_002,2025-11-04,1762242240,1762242300,-0.12000000000000456,1.0
cauldron_002,2025-11-04,1762242960,1762243020,-0.18000000000006366,1.0
cauldron_002,2025-11-04,1762243440,1762243500,-0.12999999999999542,1.0
cauldron_002,2025-11-04,1762243980,1762244040,-0.12999999999999545,1.0
cauldron_002,2025-11-04,1762244160,1762244280,-0.14000000000004317,2.0
cauldron_002,2025-11-04,1762245120,1762245240,-0.03500000000002501,2.0
cauldron_002,2025-11-04,1762245360,1762245420,-0.06999999999993634,1.0
cauldron_002,2025-11-04,1762245660,1762245720,-0.009999999999990903,1.0
cauldron_002,2025-11-04,1762246860,1762246920,-0.0400000000000773,1.0
cauldron_002,2025-11-04,1762247760,1762247880,-0.07499999999998863,2.0
cauldron_002,2025-11-04,1762248120,1762258980,-0.4599225364799134,181.0
cauldron_002,2025-11-04,1762259460,1762259520,-0.12999999999999545,1.0
cauldron_002,2025-11-04,1762260240,1762260300,-0.06999999999999318,1.0
cauldron_002,2025-11-04,1762260540,1762260600,-0.0799999999999841,1.0
cauldron_002,2025-11-04,1762261440,1762261500,-0.06000000000000228,1.0
cauldron_002,2025-11-04,1762261680,1762261740,-0.12999999999999545,1.0
cauldron_002,2025-11-04,1762262640,1762262700,-0.04000000000002046,1.0
cauldron_002,2025-11-04,1762263300,1762263480,-0.08600000000000702,3.0
cauldron_002,2025-11-04,1762263840,1762263900,-0.10000000000002271,1.0
cauldron_002,2025-11-04,1762264200,1762264260,-0.05000000000001136,1.0
cauldron_002,2025-11-04,1762264500,1762264560,-0.02999999999997271,1.0
cauldron_002,2025-11-04,1762265520,1762265580,-0.019999999999981807,1.0
cauldron_002,2025-11-04,1762267080,1762267140,-0.08999999999997498,1.0
cauldron_002,2025-11-04,1762267800,1762267980,-0.09600000000000361,3.0
cauldron_002,2025-11-04,1762268820,1762268880,-0.16000000000002504,1.0
cauldron_002,2025-11-04,1762269900,1762270020,-0.06000000000000227,2.0
cauldron_002,2025-11-04,1762270980,1762271040,-0.03000000000002956,1.0
cauldron_002,2025-11-04,1762271580,1762282380,-0.46000000000000024,180.0
cauldron_002,2025-11-04,1762282920,1762283040,-0.08500000000000796,2.0
cauldron_002,2025-11-04,1762283400,1762283460,-0.12000000000000453,1.0
cauldron_002,2025-11-04,1762283640,1762283700,-0.10000000000002271,1.0
cauldron_002,2025-11-04,1762284060,1762284120,-0.12999999999999545,1.0
cauldron_002,2025-11-04,1762284960,1762285020,-0.08000000000004093,1.0
cauldron_002,2025-11-04,1762285980,1762286160,-0.07699999999999813,3.0
cauldron_002,2025-11-04,1762286400,1762286460,-0.019999999999981807,1.0
cauldron_002,2025-11-04,1762286700,1762286880,-0.07499999999998863,3.0
cauldron_002,2025-11-04,1762287900,1762287960,-0.12000000000000453,1.0
cauldron_002,2025-11-04,1762288620,1762288680,-0.02999999999997271,1.0
cauldron_002,2025-11-04,1762289220,1762289280,-0.10000000000002271,1.0
cauldron_002,2025-11-04,1762289400,1762289460,-0.009999999999990903,1.0
cauldron_002,2025-11-04,1762289700,1762289760,-0.06999999999999318,1.0
cauldron_002,2025-11-04,1762290000,1762290120,-0.1099999999999852,2.0
cauldron_002,2025-11-04,1762291020,1762291200,-0.056000000000005885,3.0
cauldron_002,2025-11-04,1762291380,1762291440,-0.06999999999999318,1.0
cauldron_002,2025-11-04,1762292160,1762292220,-0.06999999999999318,1.0
cauldron_002,2025-11-04,1762294380,1762294440,-0.019999999999981807,1.0
cauldron_002,2025-11-04,1762295520,1762295580,-0.009999999999990903,1.0
cauldron_002,2025-11-04,1762296000,1762296060,-0.12000000000000453,1.0
cauldron_002,2025-11-04,1762296180,1762296480,-0.052000000000001434,5.0
cauldron_002,2025-11-04,1762296720,1762296780,-0.09000000000003183,1.0
cauldron_002,2025-11-04,1762297680,1762297740,-0.019999999999981807,1.0
cauldron_002,2025-11-04,1762298040,1762298220,-0.06100000000001272,3.0
cauldron_002,2025-11-04,1762298520,1762298580,-0.05000000000001136,1.0
cauldron_002,2025-11-04,1762299120,1762299180,-0.06000000000000228,1.0
cauldron_002,2025-11-04,1762299720,1762299780,-0.0799999999999841,1.0
cauldron_002,2025-11-05,1762301760,1762301880,-0.09999999999999432,2.0
cauldron_002,2025-11-05,1762302060,1762302240,-0.04299999999998361,3.0
cauldron_002,2025-11-05,1762302720,1762302780,-0.05000000000001136,1.0
cauldron_002,2025-11-05,1762303140,1762303200,-0.12000000000000453,1.0
cauldron_002,2025-11-05,1762303500,1762303560,-0.12999999999999545,1.0
cauldron_002,2025-11-05,1762303800,1762303980,-0.07199999999999133,3.0
cauldron_002,2025-11-05,1762304280,1762304340,-0.06000000000000228,1.0
cauldron_002,2025-11-05,1762304700,1762304760,-0.12999999999999545,1.0
cauldron_002,2025-11-05,1762305360,1762305420,-0.08999999999997498,1.0
cauldron_002,2025-11-05,1762306020,1762306140,-0.08500000000000796,2.0
cauldron_002,2025-11-05,1762307220,1762307280,-0.1300000000000523,1.0
cauldron_002,2025-11-05,1762307760,1762307880,-0.06499999999999771,2.0
cauldron_002,2025-11-05,1762308060,1762308120,-0.02000000000003865,1.0
cauldron_002,2025-11-05,1762308720,1762308780,-0.06000000000000228,1.0
cauldron_002,2025-11-05,1762308900,1762308960,-0.12000000000000453,1.0
cauldron_002,2025-11-05,1762309080,1762309140,-0.0799999999999841,1.0
cauldron_002,2025-11-05,1762309620,1762309680,-0.010000000000047747,1.0
cauldron_002,2025-11-05,1762309860,1762309920,-0.06000000000000228,1.0
cauldron_002,2025-11-05,1762311120,1762311240,-0.030000000000001133,2.0
cauldron_002,2025-11-05,1762313340,1762313460,-0.12999999999999545,2.0
cauldron_002,2025-11-05,1762314240,1762314300,-0.009999999999990903,1.0
cauldron_002,2025-11-05,1762314420,1762314480,-0.04000000000002046,1.0
cauldron_002,2025-11-05,1762314600,1762314660,-0.0999999999999659,1.0
cauldron_002,2025-11-05,1762314840,1762314900,-0.10999999999995679,1.0
cauldron_002,2025-11-05,1762315680,1762315740,-0.10000000000002271,1.0
cauldron_002,2025-11-05,1762316220,1762316280,-0.0999999999999659,1.0
cauldron_002,2025-11-05,1762316460,1762316640,-0.08700000000000041,3.0
cauldron_002,2025-11-05,1762317780,1762318020,-0.11299999999999386,4.0
cauldron_002,2025-11-05,1762318140,1762318200,-0.12999999999999545,1.0
cauldron_002,2025-11-05,1762319220,1762319280,-0.04000000000002046,1.0
cauldron_002,2025-11-05,1762319760,1762319820,-0.06999999999999318,1.0
cauldron_002,2025-11-05,1762320180,1762330980,-0.4600000000000002,180.0
cauldron_002,2025-11-05,1762331220,1762331280,-0.009999999999990903,1.0
cauldron_002,2025-11-05,1762331880,1762331940,-0.10000000000002271,1.0
cauldron_002,2025-11-05,1762333200,1762333320,-0.08499999999997952,2.0
cauldron_002,2025-11-05,1762333440,1762344300,-0.4599225364799135,181.0
cauldron_002,2025-11-05,1762346100,1762346160,-0.04000000000002046,1.0
cauldron_002,2025-11-05,1762346460,1762346520,-0.010000000000047747,1.0
cauldron_002,2025-11-05,1762347120,1762347180,-0.02999999999997271,1.0
cauldron_002,2025-11-05,1762347420,1762347540,-0.02500000000000568,2.0
cauldron_002,2025-11-05,1762348440,1762348500,-0.02999999999997271,1.0
cauldron_002,2025-11-05,1762349280,1762349340,-0.04000000000002046,1.0
cauldron_002,2025-11-05,1762349880,1762349940,-0.02000000000003865,1.0
cauldron_002,2025-11-05,1762351620,1762362540,-0.459923378474697,182.0
cauldron_002,2025-11-05,1762362780,1762362840,-0.02000000000001023,1.0
cauldron_002,2025-11-05,1762365180,1762365240,-0.009999999999990903,1.0
cauldron_002,2025-11-05,1762368480,1762368600,-0.015000000000000567,2.0
cauldron_002,2025-11-05,1762370640,1762370700,-0.03000000000000114,1.0
cauldron_002,2025-11-05,1762372020,1762372140,-0.015000000000000567,2.0
cauldron_002,2025-11-05,1762376400,1762387320,-0.45991981468282245,182.0
cauldron_002,2025-11-06,1762413720,1762413780,-0.009999999999990903,1.0
cauldron_002,2025-11-06,1762426740,1762426800,-0.010000000000019325,1.0
cauldron_002,2025-11-06,1762429800,1762429920,-0.009999999999990903,2.0
cauldron_002,2025-11-06,1762438920,1762438980,-0.02000000000001023,1.0
cauldron_002,2025-11-06,1762441500,1762441560,-0.03000000000000114,1.0
cauldron_002,2025-11-06,1762446540,1762446600,-0.02000000000001023,1.0
cauldron_002,2025-11-06,1762454880,1762454940,-0.03000000000000114,1.0
cauldron_002,2025-11-06,1762455060,1762455120,-0.019999999999981807,1.0
cauldron_002,2025-11-06,1762456140,1762456200,-0.010000000000019325,1.0
cauldron_002,2025-11-06,1762456980,1762457100,-0.024999999999991473,2.0
cauldron_002,2025-11-06,1762463400,1762463460,-0.010000000000019325,1.0
cauldron_002,2025-11-06,1762465680,1762465740,-0.02000000000001023,1.0
cauldron_002,2025-11-06,1762471680,1762471740,-0.02000000000001023,1.0
cauldron_002,2025-11-06,1762472400,1762472460,-0.03000000000000114,1.0
cauldron_002,2025-11-06,1762473120,1762473180,-0.010000000000019325,1.0
cauldron_002,2025-11-07,1762474080,1762474140,-0.02000000000001023,1.0
cauldron_002,2025-11-07,1762475760,1762475820,-0.03000000000000114,1.0
cauldron_002,2025-11-07,1762477440,1762477500,-0.010000000000019325,1.0
cauldron_002,2025-11-07,1762480620,1762480680,-0.02000000000001023,1.0
cauldron_002,2025-11-07,1762483560,1762483620,-0.03000000000000114,1.0
cauldron_002,2025-11-07,1762487760,1762487820,-0.010000000000019325,1.0
cauldron_002,2025-11-07,1762488660,1762488720,-0.02000000000001023,1.0
cauldron_002,2025-11-07,1762490220,1762490280,-0.03000000000000114,1.0
cauldron_002,2025-11-07,1762498380,1762498440,-0.03000000000000114,1.0
cauldron_002,2025-11-07,1762499340,1762499400,-0.02000000000001023,1.0
cauldron_002,2025-11-07,1762501920,1762512720,-0.41000000000000014,180.0
cauldron_002,2025-11-07,1762524420,1762524480,-0.019999999999981807,1.0
cauldron_002,2025-11-07,1762533600,1762544400,-0.4600000000000002,180.0
cauldron_002,2025-11-08,1762574940,1762585740,-0.34,180.0
cauldron_002,2025-11-09,1762658640,1762658700,-0.02000000000001023,1.0
cauldron_002,2025-11-09,1762660560,1762660620,-0.02000000000001023,1.0
cauldron_002,2025-11-09,1762667640,1762672740,-0.4000000000000001,85.0
cauldron_002,2025-11-09,1762710480,1762710540,-0.02000000000001023,1.0
cauldron_002,2025-11-09,1762711500,1762711620,-0.009999999999990903,2.0
cauldron_002,2025-11-09,1762714380,1762714440,-0.009999999999990903,1.0
cauldron_002,2025-11-09,1762715820,1762715880,-0.02000000000001023,1.0
cauldron_002,2025-11-09,1762718040,1762718100,-0.03000000000000114,1.0
cauldron_002,2025-11-09,1762721100,1762721160,-0.019999999999981807,1.0
cauldron_002,2025-11-09,1762725480,1762725540,-0.009999999999990903,1.0
cauldron_003,2025-10-30,1761792840,1761792900,-0.04000000000002046,1.0
cauldron_003,2025-10-30,1761795660,1761795720,-0.02999999999997271,1.0
cauldron_003,2025-10-30,1761795900,1761796020,-0.03000000000000114,2.0
cauldron_003,2025-10-30,1761797040,1761797100,-0.02999999999997271,1.0
cauldron_003,2025-10-30,1761800400,1761800460,-0.03999999999996361,1.0
cauldron_003,2025-10-30,1761801540,1761801600,-0.04000000000002046,1.0
cauldron_003,2025-10-30,1761807360,1761807420,-0.06999999999999318,1.0
cauldron_003,2025-10-30,1761808740,1761808800,-0.009999999999990903,1.0
cauldron_003,2025-10-30,1761810900,1761810960,-0.02000000000003865,1.0
cauldron_003,2025-10-30,1761812340,1761812460,-0.05500000000000681,2.0
cauldron_003,2025-10-30,1761815040,1761815100,-0.049999999999954525,1.0
cauldron_003,2025-10-30,1761815760,1761815940,-0.04999999999998861,3.0
cauldron_003,2025-10-30,1761818220,1761818280,-0.05000000000001136,1.0
cauldron_003,2025-10-30,1761818640,1761818700,-0.05000000000001136,1.0
cauldron_003,2025-10-30,1761823320,1761823560,-0.03499999999999658,4.0
cauldron_003,2025-10-30,1761824280,1761824340,-0.02999999999997271,1.0
cauldron_003,2025-10-30,1761827520,1761827580,-0.019999999999981807,1.0
cauldron_003,2025-10-30,1761829500,1761829560,-0.0799999999999841,1.0
cauldron_003,2025-10-30,1761829920,1761829980,-0.049999999999954525,1.0
cauldron_003,2025-10-30,1761833220,1761833280,-0.05000000000001136,1.0
cauldron_003,2025-10-30,1761834480,1761834540,-0.03000000000002956,1.0
cauldron_003,2025-10-30,1761835860,1761835920,-0.06000000000000228,1.0
cauldron_003,2025-10-30,1761836460,1761836520,-0.06999999999999318,1.0
cauldron_003,2025-10-30,1761837060,1761837120,-0.019999999999981807,1.0
cauldron_003,2025-10-30,1761840120,1761840180,-0.009999999999990903,1.0
cauldron_003,2025-10-30,1761841140,1761841200,-0.02999999999997271,1.0
cauldron_003,2025-10-30,1761841320,1761841440,-0.05500000000000681,2.0
cauldron_003,2025-10-30,1761841680,1761841800,-0.03499999999999659,2.0
cauldron_003,2025-10-30,1761842460,1761842520,-0.03999999999996361,1.0
cauldron_003,2025-10-30,1761845940,1761846000,-0.08999999999997498,1.0
cauldron_003,2025-10-30,1761848760,1761848820,-0.05000000000001136,1.0
cauldron_003,2025-10-30,1761850860,1761850920,-0.0799999999999841,1.0
cauldron_003,2025-10-30,1761851580,1761851640,-0.009999999999990903,1.0
cauldron_003,2025-10-30,1761853740,1761853800,-0.05000000000001136,1.0
cauldron_003,2025-10-30,1761855780,1761855840,-0.06999999999999318,1.0
cauldron_003,2025-10-30,1761856980,1761857040,-0.10999999999995679,1.0
cauldron_003,2025-10-30,1761861660,1761861720,-0.05000000000001136,1.0
cauldron_003,2025-10-30,1761864300,1761864420,-0.04000000000002046,2.0
cauldron_003,2025-10-30,1761865200,1761865320,-0.044999999999987494,2.0
cauldron_003,2025-10-30,1761865920,1761865980,-0.0999999999999659,1.0
cauldron_003,2025-10-30,1761866220,1761866280,-0.05000000000001136,1.0
cauldron_003,2025-10-31,1761870120,1761870180,-0.019999999999981807,1.0
cauldron_003,2025-10-31,1761871440,1761871560,-0.05500000000000681,2.0
cauldron_003,2025-10-31,1761872040,1761872100,-0.03999999999996361,1.0
cauldron_003,2025-10-31,1761872220,1761872340,-0.050000000000011355,2.0
cauldron_003,2025-10-31,1761872880,1761872940,-0.08999999999997498,1.0
cauldron_003,2025-10-31,1761873840,1761873900,-0.019999999999981807,1.0
cauldron_003,2025-10-31,1761876660,1761876720,-0.08999999999997499,1.0
cauldron_003,2025-10-31,1761879300,1761879360,-0.06000000000000228,1.0
cauldron_003,2025-10-31,1761880080,1761880140,-0.06999999999999318,1.0
cauldron_003,2025-10-31,1761880860,1761880920,-0.11999999999994773,1.0
cauldron_003,2025-10-31,1761881880,1761881940,-0.019999999999981807,1.0
cauldron_003,2025-10-31,1761882720,1761882780,-0.03000000000002956,1.0
cauldron_003,2025-10-31,1761883500,1761883560,-0.09000000000003183,1.0
cauldron_003,2025-10-31,1761883980,1761884100,-0.07499999999998863,2.0
cauldron_003,2025-10-31,1761886140,1761886200,-0.08999999999997499,1.0
cauldron_003,2025-10-31,1761889680,1761889800,-0.05500000000000681,2.0
cauldron_003,2025-10-31,1761889920,1761889980,-0.10000000000002271,1.0
cauldron_003,2025-10-31,1761890460,1761890520,-0.10999999999995679,1.0
cauldron_003,2025-10-31,1761892680,1761892740,-0.02000000000003865,1.0
cauldron_003,2025-10-31,1761894060,1761894120,-0.10000000000002271,1.0
cauldron_003,2025-10-31,1761895440,1761895560,-0.05000000000001136,2.0
cauldron_003,2025-10-31,1761896760,1761896820,-0.05000000000001136,1.0
cauldron_003,2025-10-31,1761897240,1761897300,-0.06000000000000228,1.0
cauldron_003,2025-10-31,1761897840,1761897900,-0.12999999999999545,1.0
cauldron_003,2025-10-31,1761899880,1761900000,-0.045000000000015916,2.0
cauldron_003,2025-10-31,1761900600,1761900780,-0.07899999999999063,3.0
cauldron_003,2025-10-31,1761901800,1761901860,-0.07000000000005002,1.0
cauldron_003,2025-10-31,1761902160,1761902280,-0.1150000000000091,2.0
cauldron_003,2025-10-31,1761903960,1761904020,-0.019999999999981807,1.0
cauldron_003,2025-10-31,1761904980,1761905040,-0.06000000000000228,1.0
cauldron_003,2025-10-31,1761905520,1761905580,-0.1300000000000523,1.0
cauldron_003,2025-10-31,1761906120,1761906180,-0.10000000000002271,1.0
cauldron_003,2025-10-31,1761906600,1761906720,-0.09499999999999885,2.0
cauldron_003,2025-10-31,1761907920,1761907980,-0.009999999999990903,1.0
cauldron_003,2025-10-31,1761908280,1761908340,-0.009999999999990903,1.0
cauldron_003,2025-10-31,1761908820,1761908880,-0.08999999999997499,1.0
cauldron_003,2025-10-31,1761910200,1761910260,-0.13999999999998636,1.0
cauldron_003,2025-10-31,1761911400,1761911520,-0.06000000000000227,2.0
cauldron_003,2025-10-31,1761912060,1761912180,-0.09000000000000338,2.0
cauldron_003,2025-10-31,1761912840,1761912900,-0.04000000000002046,1.0
cauldron_003,2025-10-31,1761913320,1761913380,-0.07999999999998407,1.0
cauldron_003,2025-10-31,1761913980,1761914160,-0.07600000000001042,3.0
cauldron_003,2025-10-31,1761914760,1761914880,-0.07999999999998407,2.0
cauldron_003,2025-10-31,1761915900,1761915960,-0.0799999999999841,1.0
cauldron_003,2025-10-31,1761916920,1761916980,-0.04000000000002046,1.0
cauldron_003,2025-10-31,1761917100,1761917160,-0.08999999999997499,1.0
cauldron_003,2025-10-31,1761920100,1761920220,-0.039999999999992035,2.0
cauldron_003,2025-10-31,1761920640,1761920820,-0.11300000000001087,3.0
cauldron_003,2025-10-31,1761922320,1761922620,-0.0614285714285773,5.0
cauldron_003,2025-10-31,1761926460,1761926580,-0.125,2.0
cauldron_003,2025-10-31,1761927120,1761927180,-0.03000000000002956,1.0
cauldron_003,2025-10-31,1761927960,1761928020,-0.019999999999981807,1.0
cauldron_003,2025-10-31,1761928140,1761928260,-0.08500000000000794,2.0
cauldron_003,2025-10-31,1761929460,1761929520,-0.0999999999999659,1.0
cauldron_003,2025-10-31,1761930660,1761930720,-0.12000000000000453,1.0
cauldron_003,2025-10-31,1761931020,1761931080,-0.0799999999999841,1.0
cauldron_003,2025-10-31,1761932220,1761932340,-0.03000000000000114,2.0
cauldron_003,2025-10-31,1761933540,1761933660,-0.11000000000001364,2.0
cauldron_003,2025-10-31,1761934380,1761945240,-0.4499333453431813,181.0
cauldron_003,2025-10-31,1761945720,1761945780,-0.009999999999990903,1.0
cauldron_003,2025-10-31,1761948360,1761948420,-0.03000000000002956,1.0
cauldron_003,2025-10-31,1761950160,1761950220,-0.07999999999998407,1.0
cauldron_003,2025-10-31,1761950640,1761950700,-0.10000000000002271,1.0
cauldron_003,2025-10-31,1761950820,1761950940,-0.03999999999999205,2.0
cauldron_003,2025-10-31,1761951300,1761951420,-0.08000000000001249,2.0
cauldron_003,2025-10-31,1761951540,1761951720,-0.02799999999999158,3.0
cauldron_003,2025-10-31,1761952080,1761952140,-0.0999999999999659,1.0
cauldron_003,2025-10-31,1761952260,1761952320,-0.02999999999997271,1.0
cauldron_003,2025-10-31,1761952500,1761952620,-0.06499999999999773,2.0
cauldron_003,2025-10-31,1761952800,1761952920,-0.09000000000000341,2.0
cauldron_003,2025-10-31,1761953460,1761953520,-0.06999999999999318,1.0
cauldron_003,2025-10-31,1761953760,1761953820,-0.02000000000003865,1.0
cauldron_003,2025-10-31,1761954840,1761954900,-0.12999999999999545,1.0
cauldron_003,2025-10-31,1761955080,1761955140,-0.02999999999997271,1.0
cauldron_003,2025-11-01,1761955920,1761955980,-0.03999999999996361,1.0
cauldron_003,2025-11-01,1761956280,1761956340,-0.11000000000001361,1.0
cauldron_003,2025-11-01,1761957120,1761957180,-0.03999999999996361,1.0
cauldron_003,2025-11-01,1761958380,1761958440,-0.08000000000004093,1.0
cauldron_003,2025-11-01,1761959580,1761959640,-0.02999999999997271,1.0
cauldron_003,2025-11-01,1761963120,1761963180,-0.06000000000000228,1.0
cauldron_003,2025-11-01,1761963360,1761963420,-0.02000000000003865,1.0
cauldron_003,2025-11-01,1761963780,1761963840,-0.009999999999990903,1.0
cauldron_003,2025-11-01,1761965340,1761965400,-0.0999999999999659,1.0
cauldron_003,2025-11-01,1761966000,1761966060,-0.06999999999999318,1.0
cauldron_003,2025-11-01,1761966720,1761966780,-0.02999999999997271,1.0
cauldron_003,2025-11-01,1761967020,1761967140,-0.05500000000000683,2.0
cauldron_003,2025-11-01,1761967260,1761967320,-0.009999999999990903,1.0
cauldron_003,2025-11-01,1761967800,1761967860,-0.12999999999999545,1.0
cauldron_003,2025-11-01,1761968820,1761968880,-0.13999999999998636,1.0
cauldron_003,2025-11-01,1761969780,1761969840,-0.06999999999999318,1.0
cauldron_003,2025-11-01,1761970020,1761970140,-0.045000000000015916,2.0
cauldron_003,2025-11-01,1761974580,1761974640,-0.12999999999999545,1.0
cauldron_003,2025-11-01,1761975240,1761975300,-0.03999999999996361,1.0
cauldron_003,2025-11-01,1761975840,1761975900,-0.14999999999997726,1.0
cauldron_003,2025-11-01,1761976560,1761976680,-0.11000000000001366,2.0
cauldron_003,2025-11-01,1761976860,1761976920,-0.03000000000002956,1.0
cauldron_003,2025-11-01,1761977220,1761977280,-0.05000000000001136,1.0
cauldron_003,2025-11-01,1761978120,1761978180,-0.0799999999999841,1.0
cauldron_003,2025-11-01,1761979680,1761979740,-0.05000000000001136,1.0
cauldron_003,2025-11-01,1761980460,1761980520,-0.009999999999990903,1.0
cauldron_003,2025-11-01,1761980940,1761981000,-0.08000000000004093,1.0
cauldron_003,2025-11-01,1761981660,1761981720,-0.16000000000002498,1.0
cauldron_003,2025-11-01,1761981840,1761982020,-0.09800000000000744,3.0
cauldron_003,2025-11-01,1761982440,1761982680,-0.02900000000000204,4.0
cauldron_003,2025-11-01,1761984480,1761984540,-0.11000000000001361,1.0
cauldron_003,2025-11-01,1761984780,1761984900,-0.10000000000002272,2.0
cauldron_003,2025-11-01,1761985800,1761985860,-0.12999999999999545,1.0
cauldron_003,2025-11-01,1761986040,1761986100,-0.0999999999999659,1.0
cauldron_003,2025-11-01,1761986820,1761986880,-0.12999999999999545,1.0
cauldron_003,2025-11-01,1761987720,1761987840,-0.13499999999999088,2.0
cauldron_003,2025-11-01,1761988260,1761988320,-0.02999999999997271,1.0
cauldron_003,2025-11-01,1761989460,1761989580,-0.02500000000000568,2.0
cauldron_003,2025-11-01,1761990840,1761990900,-0.03000000000002956,1.0
cauldron_003,2025-11-01,1761991920,1761991980,-0.12999999999999545,1.0
cauldron_003,2025-11-01,1761992520,1761992640,-0.14500000000001023,2.0
cauldron_003,2025-11-01,1761993420,1761993480,-0.11000000000001361,1.0
cauldron_003,2025-11-01,1761993960,1761994020,-0.12000000000000453,1.0
cauldron_003,2025-11-01,1761995280,1761995340,-0.05000000000001136,1.0
cauldron_003,2025-11-01,1761995820,1761996000,-0.06399999999999861,3.0
cauldron_003,2025-11-01,1761996540,1762007340,-0.4500000000000002,180.0
cauldron_003,2025-11-01,1762008180,1762008300,-0.07999999999998407,2.0
cauldron_003,2025-11-01,1762011300,1762011420,-0.07999999999998407,2.0
cauldron_003,2025-11-01,1762013040,1762013100,-0.03999999999996361,1.0
cauldron_003,2025-11-01,1762013580,1762013700,-0.06999999999999318,2.0
cauldron_003,2025-11-01,1762014720,1762014780,-0.06999999999999318,1.0
cauldron_003,2025-11-01,1762016100,1762016280,-0.061000000000001345,3.0
cauldron_003,2025-11-01,1762016700,1762016760,-0.009999999999990903,1.0
cauldron_003,2025-11-01,1762019640,1762019760,-0.06000000000000228,2.0
cauldron_003,2025-11-01,1762020540,1762020660,-0.06999999999999318,2.0
cauldron_003,2025-11-01,1762020840,1762020900,-0.10999999999995679,1.0
cauldron_003,2025-11-01,1762021200,1762021260,-0.019999999999981807,1.0
cauldron_003,2025-11-01,1762021740,1762021800,-0.10000000000002271,1.0
cauldron_003,2025-11-01,1762021920,1762021980,-0.0799999999999841,1.0
cauldron_003,2025-11-01,1762022340,1762022400,-0.05000000000001136,1.0
cauldron_003,2025-11-01,1762022820,1762022880,-0.009999999999990903,1.0
cauldron_003,2025-11-01,1762023480,1762023600,-0.039999999999992035,2.0
cauldron_003,2025-11-01,1762026420,1762026480,-0.049999999999954525,1.0
cauldron_003,2025-11-01,1762026780,1762026840,-0.03999999999996361,1.0
cauldron_003,2025-11-01,1762027140,1762027200,-0.010000000000047747,1.0
cauldron_003,2025-11-01,1762027680,1762027740,-0.09999999999996587,1.0
cauldron_003,2025-11-01,1762028460,1762028520,-0.04000000000002046,1.0
cauldron_003,2025-11-01,1762028760,1762028880,-0.06000000000000228,2.0
cauldron_003,2025-11-01,1762029780,1762029840,-0.009999999999990903,1.0
cauldron_003,2025-11-01,1762031640,1762031700,-0.12999999999999545,1.0
cauldron_003,2025-11-01,1762033740,1762033920,-0.06800000000000066,3.0
cauldron_003,2025-11-01,1762034280,1762034340,-0.06999999999999318,1.0
cauldron_003,2025-11-01,1762034580,1762034640,-0.07999999999998407,1.0
cauldron_003,2025-11-01,1762036140,1762036200,-0.10999999999995679,1.0
cauldron_003,2025-11-01,1762036380,1762047180,-0.4500000000000002,180.0
cauldron_003,2025-11-02,1762050780,1762050840,-0.03999999999996361,1.0
cauldron_003,2025-11-02,1762051320,1762051380,-0.03000000000002956,1.0
cauldron_003,2025-11-02,1762052340,1762052400,-0.0799999999999841,1.0
